Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,LSCA,2534-2548 Truxtun Rd,LOT O H; LOT O ADA,San Diego,CA,92106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7379148,-117.2158889,2020-02-14,98860,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,
ELEC,EJM EQUITIES,12181 Bluff Creek Dr,"STATION 01; -
STATION 02; -
STATION 03; -
STATION 04; -",Los Angeles,CA,90094,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9791066,-118.4059672,2020-02-14,98861,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,
ELEC,WESTMONT COLLEG,955 La Paz Rd,"LOT 10; WEST OF CENTRAL PLANT
LOT 1; EAST SIDE OF LOT NORTH OF KERR STUDENT CENTER
LOT 21; LOT SOUTH OF GLOBAL LEADERSHIP CENTER",Montecito,CA,93108,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.452425,-119.662655,2020-02-14,98865,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,NVTA,625 Burnell St,"STATION 01; Rear of building - Back lot
STATION 03",Napa,CA,94559,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.297564,-122.280346,2020-02-14,98886,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.5 per kWh,,,,,,,,,
ELEC,NVTA,2000 Redwood Rd,TRANCAS PNR 2; -,Napa,CA,94558,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.3213387,-122.3102188,2020-02-14,98888,2020-02-14 10:15:20 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Victoria Gardens,12505 N Mainstreet,,Rancho Cucamonga,CA,91739,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,34.112867,-117.533423,2020-02-26,98890,2020-02-26 10:19:10 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 33051,8 Rio Rancho Rd,,Pomona,CA,91766,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.0323715209961,-117.756607055664,2020-02-26,98924,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $15.00 per session,,,,,,,,,
ELEC,Greenlots - 33045,755 Capitol Expressway Auto Mall,,San Jose,CA,95136,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,37.2761535644531,-121.86799621582,2020-02-26,98925,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.00 per session,,,,,,,,,
ELEC,Greenlots - 33052,21243 South Avalon Boulevard,,Carson,CA,90745,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.8359184265137,-118.264762878418,2020-02-26,98926,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 33053,18835 Beach Blvd,,Huntington Beach,CA,92648,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.6884841918945,-117.989402770996,2020-02-26,98927,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 33042,18201 Studebaker Rd,,Cerritos,CA,90703,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.8672294616699,-118.100852966309,2020-02-26,98928,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 33048,2199 Meridian Park Blvd,,Concord,CA,94520,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,37.9771572,-122.0579415,2020-02-26,98929,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $15.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 33047,4200 John Monego Court,,Dublin,CA,94568,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,37.7032718547451,-121.877191683992,2020-02-26,98930,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $15.00 per hour, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 33055,7303 Clairemont Mesa Blvd,,San Diego,CA,92111,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,32.831729888916,-117.16089630127,2020-02-26,98932,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $12.50 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 33056,45 Oldfield,,Irvine,CA,92618,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.6358413696289,-117.721893310547,2020-02-26,98933,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $15.00 per session,,,,,,,,,
ELEC,Greenlots - 33044,1255 Santa Rosa Ave,,Santa Rosa,CA,95404,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.425594329834,-122.713508605957,2020-02-26,98934,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 33043,1945 S Figueroa St,,Los Angeles,CA,90007,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.0332984924316,-118.273307800293,2020-02-26,98935,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $15.00 per session,,,,,,,,,
ELEC,Greenlots - 33049,3566 Stevens Creek Blvd,,San Jose,CA,95117,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,37.3226776123047,-121.962478637695,2020-02-26,98936,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $15.00 per session,,,,,,,,,
ELEC,Greenlots - 33057,1501 Auto Park Way S,,Escondido,CA,92029,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.1138534545898,-117.106094360352,2020-02-26,98937,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $8.00 per session,,,,,,,,,
ELEC,Greenlots - 43100,2626 East Katella Avenue,,Anaheim,CA,92806,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.8033561706543,-117.877487182617,2020-02-26,98940,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $5.00 per session,,,,,,,,,
ELEC,Greenlots - 22071,7825 Lichen Drive,,Citrus Heights,CA,95621,,855-900-7584,E,,Public,24 hours daily,,,,,,1,2,,Greenlots,http://greenlots.com/,200-8,38.708447,-121.313073,2020-02-26,98977,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.22 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12018,12700 Center Court Drive,,Cerritos,CA,90703,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,33.867562,-118.06169,2020-02-26,99019,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $1.50 per hour, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12229A,400 N Pepper Ave,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,8,,,Greenlots,http://greenlots.com/,200-8,34.072884,-117.352633,2020-02-26,99043,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12021,1405 E Washington St,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,34.049035,-117.302749,2020-02-26,99044,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43009,5333 Zoo Drive,,Los Angeles,CA,90027,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.1499366760254,-118.284332275391,2020-02-26,99055,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 43008,380 World Way,,Los Angeles,CA,90045,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.944652557373,-118.399879455566,2020-02-26,99056,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 12041,2116 N Glenoaks Blvd,,Burbank,CA,91504,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,200-9,34.1983184814453,-118.32633972168,2020-02-26,99064,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.18 per kWh,,,,,,,,,
ELEC,Greenlots - 43101,331 N Citrus ave,,azusa,CA,91702,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.1274185180664,-117.890365600586,2020-02-26,99076,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.35 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43108,3900 N Main St,,Riverside,CA,92522,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.9805641174316,-117.375556945801,2020-02-26,99077,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.15 per kWh,,,,,,,,,
ELEC,Greenlots - 33064,2000 Grand St,,Alameda,CA,94501,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,http://greenlots.com/,200-8,37.776093,-122.252737,2020-02-26,99085,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.00 per hour,,,,,,,,,
ELEC,Greenlots - 12205,11025 Pioneer Trail,,Truckee,CA,96161,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,39.334499,-120.181702,2020-02-26,99089,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.30 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12204,10065 Donner Pass Road,,Truckee,CA,96161,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,39.327548,-120.185756,2020-02-26,99090,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.30 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43105,260 S Raymond Ave,,Pasadena,CA,91105,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.1413803100586,-118.148498535156,2020-02-26,99097,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $12.00 per hour, minimum payment of $0.40, maximum payment of $20.00",,,,,,,,,
ELEC,Greenlots - 12255,670 North Colton Avenue,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-8,34.070892,-117.317346,2020-02-26,99099,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12052,707 L Street,,Eureka,CA,95501,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,40.800916,-124.158643,2020-02-26,99113,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12044,380 Janis Court,,Trinidad,CA,95570,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,41.062255859375,-124.140617370605,2020-02-26,99116,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12046,1459 8th Street,,Arcata,CA,95521,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,40.8695945739746,-124.093879699707,2020-02-26,99117,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12051,638 11th Street,,Fortuna,CA,95540,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-8,40.597591,-124.155766,2020-02-26,99119,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12049,38949 CA-299,,Willow Creek,CA,95573,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-8,40.939809,-123.632403,2020-02-26,99121,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 92000,9536 Wilshire Blvd,,Beverly Hills,CA,80212,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,34.066741,-118.401541,2020-02-26,99124,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $1.50 per hour, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12063,2700 Dolbeer St.,,Eureka,CA,95501,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-8,40.783105,-124.142239,2020-02-26,99126,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43102,2140 W. Ramsey Street,,Banning,CA,92220,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.9251098,-116.8993458,2020-02-26,99127,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.29 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12059,1514 CIty Center Avenue,,McKinleyville,CA,95519,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,40.94287109375,-124.103302001953,2020-02-26,99128,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.18 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43107,11107 Nebraska Ave,,Los Angeles,CA,90025,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.0455665588379,-118.443466186523,2020-02-26,99131,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,Greenlots - 43106,301 N Pass Ave,,Burbank,CA,91505,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.1548500061035,-118.346458435059,2020-02-26,99132,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.28 per kWh,,,,,,,,,
ELEC,Greenlots - 12218,12721 Moreno Beach Dr.,,Moreno,CA,92555,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,Greenlots,http://greenlots.com/,200-9,33.935747,-117.181969,2020-02-26,99133,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.21 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 43139,401 I St,,Sacramento,CA,95814,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.5835189819336,-121.500877380371,2020-02-26,99139,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.23 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12348,5602 N Figueroa St,,Los Angeles,CA,90042,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.1089744567871,-118.193725585938,2020-02-26,99142,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12346,18334 Sherman Way,,Reseda,CA,91335,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.2008285522461,-118.533020019531,2020-02-26,99144,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12349,282 S Hill St,,Los Angeles,CA,90015,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0517387390137,-118.249038696289,2020-02-26,99145,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12345,3651 S Vermont Ave,,Los Angeles,CA,90007,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0217628479004,-118.291954040527,2020-02-26,99146,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12352,650 W Adams Blvd,,Los Angeles,CA,90007,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0289764404297,-118.277961730957,2020-02-26,99147,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12350,11617 Santa Monica Blvd,,Los Angeles,CA,90025,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.044605255127,-118.45467376709,2020-02-26,99148,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12351,1637 N Cahuenga blvd,,Los Angeles,CA,90028,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.1008605957031,-118.329666137695,2020-02-26,99149,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12344,4775 Sunset Blvd,,Los Angeles,CA,90027,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0981636047363,-118.293411254883,2020-02-26,99150,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12343,225 S Western Ave,,Los Angeles,CA,90004,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0703163146973,-118.30931854248,2020-02-26,99153,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 33082,1084 Columbia Ave,,Riverside,CA,92507,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.000373840332,-117.335487365723,2020-02-26,99157,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $12.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 52072,21865 Copley Drive,,Diamond Bar,CA,91765,,855-900-7584,E,,Public,24 hours daily,,,,,,56,,,Greenlots,http://greenlots.com/,200-9,34.001326,-117.830482,2020-02-26,99160,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.16 per kWh,,,,,,,,,
ELEC,Greenlots - 43136,2820 R Street,,Sacramento,CA,95816,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.5645484924316,-121.471954345703,2020-02-26,99165,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.23 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12257,2820 R Street,,Sacramento,CA,95817,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,38.5645523071289,-121.471992492676,2020-02-26,99166,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.22 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 182052,7114 Westmachester Ave,,Los Angeles,CA,90045,,855-900-7584,E,,Public,24 hours daily,,,,,,3,,,Greenlots,http://greenlots.com/,GPS,33.9592056274414,-118.417297363281,2020-02-26,99174,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: Free,,,,,,,,,
ELEC,Greenlots - 53002,7101 Elk Grove Blvd,,Elk Grove,CA,95758,,855-900-7584,E,,Public,24 hours daily,,,,,,2,4,,Greenlots,http://greenlots.com/,200-9,38.409759,-121.420264,2020-02-26,99176,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.23 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12361,10115 Donner Pass Road,,Truckee,CA,96161,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,39.3272933959961,-120.214851379395,2020-02-26,99180,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.30 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12367,905 E Washington Street,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0483818054199,-117.314231872559,2020-02-26,99185,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12366,1111 RV Center Drive,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0445365905762,-117.314895629883,2020-02-26,99186,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 12365,1099 S San Antonio Drive,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0504951477051,-117.311370849609,2020-02-26,99187,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
ELEC,Greenlots - 122061,652 N La Cadena Dr,,Colton,CA,92324,,855-900-7584,E,,Public,24 hours daily,,,,,,3,,,Greenlots,http://greenlots.com/,200-8,34.071659,-117.32312,2020-02-26,99188,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $0.20 per kWh, maximum payment of $30.00",,,,,,,,,
